SELLER_ID,TOTAL_LIVESENDS,TOTAL_CLIENT_OPENS,SELLER_GROUP,SELLER_SUBGROUP
8bf4b0ea-1dd9-42c4-a68e-fb8a3f260bf2,1,0,GTS,IS
17482370-c2e0-454f-83b7-251f8f0b2c48,219,5,GLMKT,SMB
6051daa2-458c-429d-b4ed-399e3e863ca5,5,3,GLMKT,SMB
8c6ebbf4-ca6e-41fd-b72c-3afbe96929ae,26,8,GLMKT,SMB
421f79f1-cbbe-4648-8de8-808b031a21bc,7,2,SYS,Core Hardware
f7191843-5f6f-4e36-9aba-788b2e75f8d9,6,2,GTS,IS
b0b43b77-8cc9-4768-9f73-40a0e24669b3,486,0,GLMKT,SMB
063b4a1e-b0e5-467f-97ad-50898706c876,1,0,GTS,IS
a156e6ce-7613-495e-bbe5-7279fbb7d52f,1,0,SYS,Core Hardware
0810ffb4-4083-4640-81d3-c3254e24bcb5,3,0,SYS,Core Hardware
d1adbc02-e84c-4e30-94ea-b46388dd7e84,1,0,GLMKT,SMB
057cd234-efb5-40e4-a6bf-c18af616f2b6,1,1,Cognitive Apps,AI Apps
e4b5fee2-b146-4649-aec0-d1c01bb6adad,2,1,SYS,Core Hardware
ac6b54e3-e744-44ba-b9ee-2fa76f5093a9,1,0,SYS,Core Hardware
f4d14b25-6b3d-4267-ba66-6583ffa5bf3f,1,1,SYS,Core Hardware
4cfc99f4-f006-443c-9332-22a778f47d95,1,0,GTS,IS
73b5d864-6ee5-4679-b1fb-ee92052dc122,9,4,GTS,IS
8501b368-9fb3-4518-9123-565c2d03f9a9,6,4,GTS,IS
0903d1d0-c02a-42e1-8ee5-c7bf41d8861b,1,1,SYS,Core Hardware
714e9695-8825-4801-aa2a-e51b7711597a,416,5,GLMKT,Digital Sales
55bdfdd5-1fd9-4e17-a55a-e6c1122b1bd0,1,1,Cognitive Apps,AI Apps
2f69f9b4-1a4b-48f8-9bd4-2b9c61889625,1,0,Cld&DataPltfrm,Data & AI
f334940c-b2fe-46af-b3d7-de816a863524,1,1,SYS,Core Hardware
677b5e31-a74a-43bf-ad74-4846476708dc,5,4,Cld&DataPltfrm,Data & AI
3a11d6ec-2bda-4613-91a2-f8e878043780,1,1,GTS,IS
61e33654-369a-497c-951c-9b0730a3b807,113,1,GLMKT,SMB
a8d37099-2625-40d3-9d69-6874db273403,104,5,GLMKT,ISU
5fc8cf85-9cc0-446a-9501-2962cb0d5c98,1,0,Cld&DataPltfrm,HyCldCrsBrand
a039d5ac-bc81-4dfe-a318-db492f3fdf58,1,1,GTS,IS
34ed7375-cb9c-4f19-b21e-47ca44d658a4,2,1,Cld&DataPltfrm,Data & AI
da7219fc-cf9f-4e4d-b3f8-46cea9e78dfe,2,1,SYS,Core Hardware
bb4a6806-d0e1-48b9-a746-a50afe30422f,6,0,SYS,Core Hardware
5e292fe6-977b-4b74-bd7f-10a135c15ff9,1,1,GTS,IS
6ab035ae-64be-4e6b-af60-720b15c9b123,2,1,SYS,Core Hardware
e541b1d2-3c31-4abb-ac7e-732b7cab3a40,2,0,SYS,Core Hardware
a771bd85-4d56-4129-8a91-d03ebfc3eec6,1,0,GTS,IS
e7994581-ccb6-4b94-b10d-d3a9756f256e,2,0,GBS,GBS
3a455ac9-7b5c-4530-b88a-15932e6b5ee5,2,2,Cld&DataPltfrm,Data & AI
3ec55afa-451d-438d-8af6-a708c6f52c1d,1,1,Cld&DataPltfrm,Data & AI
d34788ac-50b5-458f-abfb-600f1e245a60,1,0,SYS,Core Hardware
8d3e6478-0f28-4d25-86b9-b1cea6ebd382,1,1,GTS,IS
0a1e485e-0c36-4a32-90b5-9f9c9851fbbc,1,0,GTS,IS
c1741dd8-33dc-4e4f-a576-bd9969b6fca8,6,1,GLMKT,SMB
3bc69ef3-3331-4c87-bf86-053bc41eee24,7,1,GLMKT,Digital Sales
fed5d54c-d937-434e-9fb5-fc502543306e,3,1,GLMKT,SMB
b0b4a6cc-1262-47f2-95a3-e26a184ceae6,3,1,Security,Security
2d9a946a-1cc2-46e7-9c54-b00e1bf02444,1,1,GTS,IS
b523c62c-c4a2-444a-8e60-10d35345dc69,5,3,GLMKT,SMB
0cd34772-fd7f-4d30-853d-de927abfec6e,1,1,GTS,IS
0210e789-7bfa-4177-ab1c-8f15c3739a1b,1,1,GBS,GPS
1797092b-1b44-42b7-811c-c74bab1097c0,37,2,GBS,GBS
bc056a15-4ddf-4bbb-a124-f239cdf050d2,1,0,GTS,IS
6de1ba1b-c13b-44c5-986e-a61b3fcd071d,1,0,GTS,IS
5e15f2e7-9c0e-4408-b0d3-32c1199efd49,2,0,SYS,Core Hardware
bce6c8c3-244c-487c-9ee4-c980a0fdd229,1,0,SYS,Core Hardware
c3154c05-9e10-4a19-9558-486d721fee3f,17,0,GLMKT,Digital Sales
b6ca18e6-0858-4cde-ae31-c5cdadff47c6,1,0,Cognitive Apps,AI Apps
b1ec175d-cf47-4093-ab87-99b09608f9f3,1,0,GTS,IS
f1f97ca4-e7d5-4e5a-b9bf-fcbfcda829c6,1,1,GF,GF
04c4a928-70ed-4b98-82c5-bb1dec933a27,4,4,Cloud,Cloud Platform
36976a5e-b884-43cd-97ae-a4d9c5f66350,8,2,Cloud,Cloud Platform
ec335152-98fd-48c5-8f8b-218bc905f570,4,2,Watson Health,Watson Health
480d67a8-3f3e-47d0-a10d-b2ba6fbf1216,5,0,SYS,Core Hardware
5fb5c1a1-88b9-4280-856a-599b4682c8c6,2,0,GLMKT,SMB
6d78dec4-4f2a-4e51-ba00-48b48f90a1b5,1,1,GTS,IS
12e6c16a-6866-4f3e-9386-6abfb4ba60db,6,1,GLMKT,ISU
219560c1-6c41-4bff-b074-1cb9452ba7e5,10,4,SYS,Core Hardware
654298f4-d1d7-4409-b1fd-f6035f5ac1b2,1,1,SYS,Core Hardware
8aabb96c-21a1-409a-af3d-b70d2e291a84,1,1,GTS,IS
b0d2d63b-dc31-47bd-bea6-1415c4236b08,12,2,SYS,Core Hardware
f4b03329-5db9-42e5-91a0-b0cca75e26cb,1,0,GTS,IS
1233a6e5-880b-4aa4-93f1-8ef0bd49604e,1,1,GLMKT,SMB
202fc02a-2537-496a-a4f9-36ddb93c007b,2,0,GBS,GBS
f32f15ab-2ad9-4c61-968a-f461bc023305,2,2,GTS,IS
5d1a248a-9df1-4c4b-899d-74a30bf3502d,3,0,GBS,GBS
95316b0c-1ce3-4942-a454-0d5f2c7027b9,1,0,Security,Security
4526e60d-8a7b-47ab-ae73-cbeb35f303e3,1,0,GTS,IS
d3da0597-b25f-460f-b403-2141ebe2e9fd,7,1,GLMKT,SMB
5353bf78-a28f-4092-80ba-276454c4cc29,3,2,SYS,Core Hardware
7d15b410-485e-4c91-98b6-f333595b5f2b,4,0,GBS,GBS
9791c89a-79dd-43e8-97f7-48e9529d560d,1,1,GLMKT,Digital Sales
d98d2c79-fa08-46c6-9842-31bdbae94423,1,0,GLMKT,ISU
c555f464-e6ce-4a49-8342-637b17577bb1,5,4,SYS,Core Hardware
2ece6a4b-4edd-4794-bab8-aa654132300c,1,0,GTS,IS
4684a204-43e5-42d2-8327-ea78a1aaffcd,1,1,GTS,IS
9db25012-ab14-44f2-988d-9fad58d331d7,1,0,GTS,IS
53a24b40-6fdb-4253-acab-4ec7425a1b21,3,3,GLMKT,Digital Sales
8c82fcdf-bc38-41a2-832b-d7963e289fb0,1,1,Cld&DataPltfrm,CloudIntSW
58d24074-fdc4-400a-9ad0-55a4582d815c,12,6,SYS,Core Hardware
f0f9f640-4520-4f82-b37e-25b8ce5240a5,1,0,Cld&DataPltfrm,HyCldCrsBrand
4903d644-cee2-42ec-8a7a-e8d9c1db3278,2,2,GLMKT,SMB
4067ca6a-89c9-4934-9ff5-8698fa875799,1,0,GLMKT,SMB
7d1b8963-ece2-43e9-97a5-00605cdaa7c1,11,0,GLMKT,SMB
74232cae-82ae-46c6-b6a9-ac74134df106,2,1,SYS,Core Hardware
a4ac2c5a-cebe-42ff-a723-4e031693a8d0,2,1,Cld&DataPltfrm,Data & AI
9ca9cb4e-f52d-4370-90f3-d7483a1bae72,2,1,GTS,IS
c9b68cbc-dafa-4e88-9037-7004121a8247,10,2,SYS,Core Hardware
cf27ae46-d67b-401f-bb79-9a897d82d746,1,1,Watson Health,Watson Health
5626bf61-5519-48bf-bdbf-020d6a3fc1da,44,1,GLMKT,SMB
ec56ac9d-000b-40e1-8bbb-f94465786758,7,0,SYS,Core Hardware
ed4cd352-1219-41c6-b014-0870577207d5,16,1,GTS,IS
758fae8b-9ac8-47ac-aacf-150b479d16e7,1,1,SYS,Core Hardware
9798dda3-8577-494a-90fa-fbb64fee0454,90,5,SYS,Core Hardware
b4807a4c-c447-462e-a33d-717ee2711d25,2,2,GLMKT,Digital Sales
f91bf687-b36a-48c1-854e-8e69ece12e4f,426,15,GLMKT,ISU
a76e9bdc-d920-449f-a36c-4356335b7e16,1,0,SYS,Core Hardware
7b380205-3d3d-4c67-b7fb-abf93b358e23,1,1,SYS,Core Hardware
28c413d4-b733-4fb7-b5bb-ee5827b0cb5c,4,2,SYS,Core Hardware
50f37d4e-e0ad-4859-97cf-01e8917520ae,14,4,GTS,IS
c5834c70-c518-45f2-aa4d-16c9ad5cbb3d,1,0,GTS,IS
514ae4ae-992d-4630-af46-e8491274fbd6,10,7,Cld&DataPltfrm,HyCldCrsBrand
b7c8b955-efbb-44ab-9b8d-ff5897505d26,1,1,GLMKT,ISU
a7537c85-a70b-46c4-945c-1efbf9f47903,1,0,GTS,IS
58d869e1-8b2d-4e9b-ab50-17b6160474c3,1,1,Cld&DataPltfrm,CloudIntSW
03bf2ab1-1dfe-4ede-8f7a-71580a5862f2,1,1,Cld&DataPltfrm,HyCldCrsBrand
c3b529b3-f95b-4bab-a2b3-cfe2e2b67a6c,1,1,GTS,IS
3d97b885-cb3c-4c9d-9f7e-d307b7323d9e,1,0,GTS,IS
2c0e4c93-7323-4fd2-ad8d-f6439cf134e3,2,1,SYS,Core Hardware
29acb7dc-d65b-43a0-aeea-72b123ceca6f,1,1,GLMKT,Digital Sales
bc6ae972-113a-4f61-956c-cf9142a14ead,2,0,GLMKT,SMB
45de0e23-7642-42db-ba7b-925717f94733,1,1,Cld&DataPltfrm,CloudIntSW
1e9c9e6f-dbad-40ad-b9f2-c8cad9f1c246,1,0,GTS,IS
014e7e88-f9c5-4756-ab74-9aa1e4d1c998,2,2,SYS,Core Hardware
0c789a8b-2c0a-4114-bb66-56e0b6fa3598,1,0,Security,Security
e66a0288-8f6e-4027-b3fe-a290a22dbd53,6,0,GBS,GBS
c0ab4631-28db-478c-bd73-691dc2b2b529,4,1,GBS,GBS
7772c21f-4775-47da-a996-958bccfa944b,1,0,Cloud,Cloud Platform
7b1f2746-b807-4868-999d-bfe5304a5c6b,2,0,SYS,Core Hardware
a87ca0bf-0af1-485b-bb32-94a97d016280,1,0,Cloud,Cloud Platform
1861be16-0fdf-46cb-b009-f5b21e24bbf8,5,0,GLMKT,SMB
bb41e924-29cc-4c60-8cf8-e27c6ddef451,17,0,Cld&DataPltfrm,CloudIntSW
db43f7a9-6d00-44e3-99fe-8e0af98106ce,1,0,GTS,IS
e080a5d6-c77b-47d3-bce6-9c3755527bb3,6,3,SYS,Core Hardware
e3be807f-33fa-4836-973e-d484f002856c,1,1,Cognitive Apps,AI Apps
4ff65352-34d6-4915-a2c1-1d658face672,1,1,GTS,IS
dfa9671d-fcb7-42a7-929a-dc6d38ed6a00,1,0,GLMKT,SMB
f7c5bc6b-0901-411d-871d-9b37d879a1f2,13,4,GLMKT,ISU
a2c2abdf-42fd-4239-b675-929781a91b6a,10,2,SYS,Core Hardware
0c8bf3fc-733f-4b2f-a818-42bd94e8ce05,4,0,GLMKT,SMB
86287310-e7df-463b-a77c-d406db1c8bfb,2,1,SYS,Core Hardware
109fbce2-a913-49dc-bf76-9d243eed63e6,2,0,GBS,GBS
52c193a1-ee07-407a-b125-0412d7c304e2,5,2,Cognitive Apps,AI Apps
8f1f8802-a0d4-47b7-b921-8adf767bfd63,40,3,Cld&DataPltfrm,Data & AI
6b89caf3-ccdc-4c5a-835e-679cf325cd11,1,1,GBS,GBS
10fc39d9-ae5d-4411-814c-3761ba69e875,5,3,Cld&DataPltfrm,Data & AI
6732ca72-7df1-460a-94cd-5b85f58fcfa8,1,1,SYS,Core Hardware
906b0699-88c7-4ee6-9403-dba47765c91f,1,0,GTS,IS
50b660f0-0ebf-40f1-86c2-fd7c75a8a223,5,0,GLMKT,SMB
99fc1403-3eef-4d3a-b733-cfa02190499a,230,12,GLMKT,SMB
484a92ce-6286-4dca-a67b-6d9f1f1096d5,143,3,Cld&DataPltfrm,CloudIntSW
7bca7ece-bf5a-4eee-b71b-187909f73979,1,0,GTS,IS
91f4b78c-c16c-4e2a-90a1-7d4b9887ac6f,3,0,Cloud,Cloud Platform
53991bfb-f2a3-4581-86be-f38f4029d23c,6,1,Security,Security
dbea4efc-8ae4-4b3c-b624-66899fefeff0,4,0,SYS,Core Hardware
52f6658a-8282-4b3b-8f76-23e949e5e617,172,0,GLMKT,Digital Sales
05d7edb1-04a1-496d-adb4-b49ce8b0732a,25,1,GTS,IS
5a251d1d-fda3-4062-90b7-f4cbea65ab68,6,5,GLMKT,SMB
3c367679-c4b7-4c95-900f-6aaff0e56d8a,2,1,GLMKT,ISU
8c8f1a4f-c609-45c5-b520-5a98da03ef6c,10,0,GLMKT,Digital Sales
20dd577a-4c85-4a5b-87f1-4de0ada6057e,1,1,Security,Security
aa4ebbdc-6fc4-4e95-8a32-616e5cd8afb8,4,2,Cld&DataPltfrm,CloudIntSW
bbb29e86-592a-4d42-8c59-ccb8ddcbeda2,1,0,GLMKT,SMB
6803174f-bc86-40da-b19e-eb63b83555e4,1,0,GTS,IS
599e1bfd-e0ad-44f7-aec5-b2ddac11fd9d,2,1,GLMKT,Digital Sales
cc7485e6-96ad-4c0b-a3e7-21b434df4261,4,1,GTS,IS
6d15c389-b07d-4ee4-a30b-35913bdc5509,1,1,GLMKT,SMB
916254f0-ed90-4d74-809b-9969c33de75b,2,1,GTS,IS
22b4de25-00b9-4675-820a-db8d0f646864,3,2,SYS,Core Hardware
1889505f-b82a-40e5-b649-3ad393e2adb6,2,2,SYS,Core Hardware
cdd5cf42-58e3-4e15-8b8d-d2560955a9d9,1,1,SYS,Core Hardware
b1494a1c-306c-4c38-9251-71b3384d5140,3,0,GTS,IS
808a690b-250b-44fc-b39c-43b305ef93ec,1,1,GLMKT,SMB
ae0d1368-45a7-460d-9c31-71799b3406b2,2,1,SYS,Core Hardware
727c7543-4379-432b-947f-42c47aeafb29,238,8,GLMKT,Digital Sales
6e9c777f-2d92-490d-845c-66343f26ae0b,3,0,SYS,Core Hardware
96f0bbf1-330f-41cd-8316-5e3f4906aba4,7,1,Watson Health,Watson Health
31188086-fc44-440f-84e0-50546de50711,1,1,GTS,IS
9aa0c1ef-28c1-4725-a979-c51ace07f2df,1,1,GTS,IS
64180032-b740-4167-83d1-71590a25817e,1,0,GTS,IS
ca82d3e7-858b-4a0c-851a-5f59577ab208,2,2,Cognitive Apps,AI Apps
7c5b1b65-72a0-40cb-a3f8-1392c94b968a,115,0,GTS,IS
87e6b94f-3072-4779-83a5-3f48e58a43ad,2,1,GTS,IS
e8ae1db5-c4c1-4bb6-9a20-99157bb5a1d1,1,1,Cld&DataPltfrm,Data & AI
21c47904-4500-4eff-bc0c-4e3ff68a881c,2,2,Cld&DataPltfrm,Data & AI
589503b8-83cf-4900-81e6-aff6f9805d83,6,2,GLMKT,SMB
2c68b8fe-6235-46de-8910-21759a29ea1b,2,0,Cld&DataPltfrm,Data & AI
ce41e637-3a24-4343-9597-5025c2a18027,1,1,GTS,IS
56a866c1-b116-4aa0-b5f0-f2906c3c675c,1,1,Security,Security
6e0df32a-a00d-4048-be4d-8471cd71583f,1,1,SYS,Core Hardware
9dd43992-1e40-4983-9f44-1c51a1a453b5,4,1,SYS,Core Hardware
c9b0dd58-f215-4dd2-be7a-849ca098ca09,4,2,Security,Security
06afe81f-1bdd-4312-92be-92cc76219f13,2,1,SYS,Core Hardware
9e7880f5-1be5-43a0-a452-62018cfd44e7,1,1,GLMKT,ISU
909cd412-9ca5-48ff-8043-6d062fbd954c,5,3,SYS,Core Hardware
03e931e2-efed-41b4-9265-c2c0094fe5c9,1,0,GTS,IS
145b8700-d967-49f3-afff-adee65acff80,1,1,SYS,Core Hardware
3340c87a-b5b1-4d52-84cc-716cb938ffcf,46,2,GLMKT,GLMKT
3a142153-0184-4cb2-a7d4-1ebc4fcab43e,1,1,Cld&DataPltfrm,CloudIntSW
108c5146-cc4c-4f98-b225-bc73f43934c8,1,1,Cognitive Apps,AI Apps
1cf8b7ca-8a0d-4195-9352-c663cf2a3273,1,1,Cld&DataPltfrm,CloudIntSW
f73e0772-3a51-478e-acea-ad5fdf5dafc0,18,0,GLMKT,ISU
8cf84c45-19b3-42f3-b69d-ccf9bd38f1c2,66,2,GLMKT,SMB
f48a8f0d-b9a8-4a1f-aea8-80581feef2e4,5,2,SYS,Core Hardware
b40b969d-1fd7-4931-a342-7cac2122859a,3,0,GLMKT,SMB
c7b846f6-ce9b-4f8f-a6c3-c12de62c9660,10,1,GLMKT,SMB
999faf07-ef7f-49f1-a68a-a613566d633f,1,0,SYS,Core Hardware
c9304d02-fda5-49fb-bae8-395d25300f7e,2885,4,GLMKT,SMB
c2d163f0-8d22-4291-b925-74e36c5ba362,6,4,SYS,Core Hardware
e8cf007e-3e6a-43d3-96e9-9350759fe3af,1,0,SYS,Core Hardware
55ae05ca-d565-41d3-9b4d-58211fa5358d,1,0,GTS,IS
d622f16d-7b2f-44a5-8f77-9ca535e22161,2,0,GTS,IS
30a19d0a-9a88-4138-a18d-e3223bf3567c,1,0,GTS,IS
2465dd25-bb63-46a9-a165-8ee17e04b3f0,2,0,SYS,Core Hardware
f7071d21-8b6e-4978-85d6-03560c02c054,1,1,Cld&DataPltfrm,Data & AI
bfda92ab-519f-4e8a-8264-6c318dbbb61f,2,2,SYS,Core Hardware
823e5179-ff43-495b-9cbe-3c0b84766e64,97,7,SYS,Core Hardware
e00f9148-f1e9-4c07-9fd2-43be31a454ff,11,2,GLMKT,SMB
fd40463b-65a9-4390-8c0c-381521d4783b,1,1,SYS,Core Hardware
6b76fc56-0f99-4109-b7a1-30435e83da3e,1,0,GTS,IS
d3386e99-9bf6-44cf-af74-84aa1da99b28,1,1,GTS,IS
460f8180-72e3-4851-b32b-afc29af0280c,1,1,GTS,IS
ae3dd68d-548f-4fc0-be91-7fbf18770cd1,3,1,GLMKT,SMB
da302dc9-94d3-4af5-89a0-a7955c6bdc10,1,1,Cld&DataPltfrm,CloudIntSW
2881829d-fd14-4eb4-993a-4253a8a51c21,1,1,Cld&DataPltfrm,Data & AI
d75bcf79-e2a9-42e0-add5-7b93ca35c890,1,1,Security,Security
e631bc7d-5a01-40f8-b938-c06c4239930e,1,1,GLMKT,SMB
6df2a42b-269b-4237-af9e-3ab00c38eb27,11,0,SYS,Core Hardware
157de8db-172e-4694-a57d-b24362e0533a,27,13,SYS,Core Hardware
4106c97d-0ad8-468c-8557-e13a9a122784,12,1,GLMKT,SMB
36db0d9e-dc09-40c2-af64-841d42587f3a,1,0,GTS,IS
2f285a7b-2eb8-4e60-8913-e32636e13891,1,0,GTS,IS
c436630b-f57a-4ee0-b403-c9bdfa9c8889,3,0,SYS,Core Hardware
485c7c4e-8179-490c-9e83-2a88626c2577,1,1,SYS,Core Hardware
0d840e7e-bb2b-40a1-9942-312b79896fef,1,0,GTS,IS
ea5b073d-feb6-45e1-ac96-f6a027b5c2ea,6,1,SYS,Core Hardware
a45d447f-224f-422b-9aec-03212c76f1c1,1,0,SYS,Core Hardware
bc63dc75-8577-4ee3-a950-576b046fbf90,1,1,GLMKT,SMB
f9d6961d-621d-4a5c-85a0-572ec409fa51,1,1,GTS,GTSTop
65fb6bb1-4c21-4881-8754-8c0a1cd12271,2,0,GLMKT,SMB
f906e511-7ac0-420d-b4a3-e60747114ec8,1,1,GTS,IS
3c3747d3-4d3b-40d2-845f-e51cdd351360,1,0,GTS,IS
453329af-b31a-403f-81bc-12c480cf76f7,1,0,SYS,Core Hardware
37ccd71f-7adb-4cfd-b441-13c327e5925c,54,0,GBS,GBS
88de5ac3-a72f-464e-95fd-fe567d580e89,1,1,GBS,GBS
d3153b3e-e391-4697-8693-cde6fd992dd6,1,0,GTS,IS
41e16f9b-2cc4-4b32-aca8-abe87b2655c8,1,1,SYS,Core Hardware
009d95a3-9ffa-47bb-ae8d-eaaaea1772ab,2,1,SYS,Core Hardware
e12d6711-6e03-4e4c-98a5-2fa65b5674a9,1,1,GTS,IS
8d62fb3d-62ea-42e0-8f35-f4b2ecdf9ff7,2,0,GLMKT,Digital Sales
90d30b48-f61e-42a1-9791-caa7d9458137,1,1,Cld&DataPltfrm,Data & AI
0dcd97be-5e9e-421b-8d3e-e5a3d07001da,25,0,GLMKT,SMB
04b8b889-427b-479d-b7b5-b640ccb50c46,1,1,SYS,Core Hardware
9ab2b83c-1e7c-4cf9-a8e8-d02798611de1,17,0,GLMKT,Digital Sales
b043fe90-4a45-4ea6-a90e-a7ebe8f494c9,186,0,GLMKT,Digital Sales
e4fe4ad3-4965-444a-a71b-8c8cea933f00,6,3,GLMKT,Digital Sales
16083cca-a8eb-44b4-80ad-ac89b409fa6c,50,2,GLMKT,SMB
0b63aabb-14d8-4654-8535-ba368703bb30,15,5,Cld&DataPltfrm,CloudIntSW
dfbd1c08-7967-4d13-ae2c-0b19a1ee67d6,1,1,SYS,Core Hardware
3c80a700-b1fc-469e-afe7-e36e099116f0,1,0,SYS,Core Hardware
1df87171-d7bb-4856-a4cf-ac798d84e73d,1,0,GTS,IS
fa8af6b9-a8f1-49a3-bc1a-cd408543ee14,5,3,SYS,Core Hardware
a8c60760-c554-4ae0-b095-af4d51c9aead,9,3,GLMKT,SMB
2b0578cd-41d7-4a63-a026-820c66dbe996,1,1,SYS,Core Hardware
77bbcf51-f382-48ac-a96d-d9bc3cfedaac,5,0,SYS,Core Hardware
a52ad586-d55c-43a7-9b89-b43dddc7217c,5,0,GLMKT,Digital Sales
affc24a4-fca1-4636-8a38-aa5b250ed1e4,1,0,GTS,IS
2b81d113-e053-4cf0-917e-c3a3f8de43a6,1,1,GTS,IS
e4c9c0de-897d-4d00-8afb-ba1b55b98d7e,3,0,Cognitive Apps,AI Apps
b175999d-a363-4688-a521-04b10dcbc619,1,0,GTS,IS
12b2cb63-04b3-4988-a6f2-351bdb8c699b,2,0,Cld&DataPltfrm,Data & AI
15843e6a-d8e5-4f77-95a9-bd83b3336b8a,8,5,GLMKT,SMB
1c279d5c-7a7f-4fa3-b256-10f16a349018,1,0,GTS,IS
c4f93fbe-94ad-4931-9a02-176764918a2c,4,0,SYS,Core Hardware
5e3a065c-8fe4-489a-9d6c-0820398a9ad5,3,1,SYS,Core Hardware
faf519c8-1688-435e-9f1f-28a8db3b060c,2,2,SYS,Core Hardware
2dddde99-4300-43d8-9141-5ff839aeebfa,6,2,GTS,GTSTop
410af631-ed8a-4b4b-bb56-c18a5f3ab960,14,2,GLMKT,SMB
db463679-45fd-41c5-8c98-ce595c4f47f5,5,1,GTS,IS
7345ce2f-3511-4bf9-a0a4-108a6db5e6ac,2,0,Security,Security
b3f73619-078d-4bdf-999c-99f75123d08a,2,1,SYS,Core Hardware
ffad0e69-0168-4886-af00-1f1c360c03b0,6,0,GLMKT,SMB
cd589134-01ad-4248-a6ab-1f70cf4cff02,1,1,GLMKT,SMB
dd889569-01e9-4261-b255-a5406d9a4a41,1,1,Cld&DataPltfrm,Data & AI
dd5ba846-47ce-431e-bd9c-86b7bfed2bf1,1,1,GTS,IS
a84aca09-89dc-4210-8062-705efc590f2d,694,0,SYS,Core Hardware
f1cc4c7b-a379-48a6-9dba-92a0a2f1513f,2,0,GBS,GBS
ad6f47bc-dc48-41b1-a639-a143cc61206d,1,1,GTS,IS
af81015d-7155-4a0b-b82c-4c28e4e67f16,1,0,GTS,IS
35a7baa1-d824-46ae-b1b0-06c6fd85098a,4,1,SYS,Core Hardware
0137462c-7d14-42d4-9ac5-b71ee5017bfb,2,2,GLMKT,SMB
91770baa-f2b9-4969-b5a4-7490743599a9,6,2,SYS,Core Hardware
9b6de88b-e892-4d17-b3d1-26fff6768f7b,23,3,Cld&DataPltfrm,CloudIntSW
1b0b873c-c8cc-4d04-a6e5-3e10c2e2ae76,1,1,Cld&DataPltfrm,CloudIntSW
552214aa-c797-4c27-9eac-cb5bd617eee8,1,1,SYS,Core Hardware
21f6d0d1-2ec4-45f4-9665-65443c7b06e8,1,0,Cld&DataPltfrm,Data & AI
8c4ec852-0774-40a5-a442-51261f024bff,215,2,GLMKT,ISU
479971f5-8be2-4495-9c4e-77ea899cbac6,1,1,GBS,GBS
85ad0e91-80e1-4da5-aa0d-b7a0c703461f,12,2,GLMKT,SMB
2922c7f9-3595-4827-a22e-52899e660a3f,2,2,GLMKT,SMB
a8a0198c-5dae-439d-8dd3-2fb22fc5fd3d,1,1,GTS,IS
17ecac43-94ca-40ef-9edb-a88868ab5b3e,29,2,GLMKT,Digital Sales
80840690-bd50-429a-899e-a1933b4b933d,3,1,SYS,Core Hardware
7f7492c5-c2f8-4e79-ab75-0373118e89c7,3,0,Cld&DataPltfrm,Data & AI
1d711b10-4499-4e7f-8545-3840585487fa,1,0,GTS,IS
511b3e4d-e2ad-4e51-8683-9ec262c31dac,1,0,GTS,IS
fad252b7-f374-458e-b9dc-48b8f021ec82,5,0,Cld&DataPltfrm,CloudIntSW
90fef98d-3e0d-4d9a-99f9-ac2635bc20bd,2,0,SYS,Core Hardware
a3095ee4-a3a5-4a91-b36b-ffa009035368,1,0,SYS,Core Hardware
b8769fbb-d463-4834-9f66-14adbcc26c0b,1,1,SYS,Core Hardware
13bdd5e8-0efc-4672-b4f4-aefe59da51cc,86,0,GLMKT,Digital Sales
1a78556f-e39e-4fb1-9a62-435f0804c3d2,1,1,SYS,Core Hardware
a7b7d8e3-d48f-40fe-a233-b19c4df9ccb8,1,0,Security,Security
2b7f8a83-b97a-4ac6-a554-f6714ec61b3f,25,5,GBS,GBS
e83cd069-99f4-4849-a0f1-f35e02538159,3,2,GBS,GBS
e9ebac93-d6c4-40a6-99b1-658520e41b5a,1,1,SYS,Core Hardware
abb3d3bb-548d-4c15-be1e-6da7a59a9906,2,1,SYS,Core Hardware
74d62203-e096-4afb-94d8-1f907bb03cb1,1,1,SYS,Core Hardware
9571e857-7e0c-482b-931f-7d6d38207bee,1,0,GTS,IS
d679505a-429e-406b-8366-b28f027e8f56,8,2,GLMKT,SMB
a53401bb-6968-4d6b-a583-ab224969430c,1,1,GLMKT,ISU
e2875193-9742-496e-841c-e2c5643902de,2,1,Cld&DataPltfrm,CloudIntSW
621287bb-cbeb-457a-8ad4-5bd30b656740,1,1,Cloud,Cloud Platform
da5a6da4-fc12-4b59-95a4-010e632f1baa,3,3,SYS,Core Hardware
509dd3b9-ecfa-4ca1-86fc-fbb8ad6c81b5,830,0,GLMKT,Digital Sales
889881e0-aeca-409b-a507-b5f1a91c4fbd,12,4,GLMKT,SMB
e3d574df-95bd-4a10-a59f-6b85526ff551,1,1,GTS,IS
dae95695-fd30-46cf-81f3-1df029005147,1,0,GLMKT,SMB
d71589f9-8cf7-4a12-b3df-7dc8dba8d7e4,1,0,GTS,IS
9df28edc-3032-4f16-8987-9b074af0843b,5,3,GLMKT,SMB
a85002cc-4953-40be-8755-2738dba2d9bd,6,2,GBS,GBS
38d20a5f-247e-44f8-b493-f7023c5a33d1,1,0,GTS,IS
63191592-17fa-409c-9dac-c3c36ca1e265,1,1,GTS,IS
